,DTA-mean,DTA-se,DTA-upper,DTA-lower,SRS-mean,SRS-se,SRS-upper,SRS-lower,SARSA-mean,SARSA-se,SARSA-upper,SARSA-lower,SPRS-mean,SPRS-se,SPRS-upper,SPRS-lower
239,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.95,0.37585888113380467,24.325858881133804,23.574141118866194,652.4,10.37510568587945,662.7751056858795,642.0248943141205
240,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.2,0.451672239146287,24.651672239146286,23.748327760853712,542.9,8.060916932036251,550.9609169320362,534.8390830679638
241,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.75,0.4310439792238586,25.18104397922386,24.31895602077614,634.5,11.403912415814,645.903912415814,623.096087584186
242,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,25.34,0.441467997812065,25.781467997812065,24.898532002187935,667.7,7.999432971455049,675.699432971455,659.700567028545
243,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.32,0.5158969210187219,24.835896921018723,23.804103078981278,579.3,7.129489351082309,586.4294893510822,572.1705106489177
244,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.68,0.27613406852029587,23.956134068520296,23.403865931479704,637.8,9.8936054588062,647.6936054588061,627.9063945411938
245,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.84,0.40499664262657403,24.244996642626575,23.435003357373425,644.8,9.387850410980326,654.1878504109803,635.4121495890196
246,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.24,0.22136023062658292,23.461360230626582,23.018639769373415,446.0,9.25512988568895,455.255129885689,436.744870114311
247,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.91,0.48813749923366695,25.398137499233666,24.421862500766334,679.7,7.453446328409358,687.1534463284094,672.2465536715907
248,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.78,0.4487249790903235,25.228724979090323,24.33127502090968,525.1,10.230028950651567,535.3300289506516,514.8699710493485
249,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,26.06,0.6224716495053569,26.682471649505356,25.43752835049464,420.5,10.180453311007598,430.6804533110076,410.3195466889924
250,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.38,0.3821354589546384,24.76213545895464,23.99786454104536,749.7,9.957077766689673,759.6570777666897,739.7429222333104
251,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,25.77,0.49370471432380175,26.2637047143238,25.2762952856762,614.1,9.04167639723032,623.1416763972303,605.0583236027697
252,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.4,0.45410595484339367,24.85410595484339,23.945894045156606,636.1,10.056632666320732,646.1566326663208,626.0433673336793
253,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.99,0.5859489987379591,25.575948998737957,24.40405100126204,509.3,10.27767315594516,519.5776731559451,499.0223268440549
254,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.68,0.5872196428859265,25.267219642885927,24.092780357114073,645.4,9.129866679020425,654.5298666790204,636.2701333209795
255,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,25.11,0.5570081740457672,25.667008174045765,24.552991825954233,687.4,12.099449862587486,699.4994498625874,675.3005501374125
256,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,22.44,0.164378872751947,22.604378872751948,22.275621127248055,894.8,6.6128038395272135,901.4128038395272,888.1871961604727
257,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,27.72,1.3061132254071257,29.026113225407123,26.413886774592875,634.5,8.909260377046547,643.4092603770465,625.5907396229535
258,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.54,0.48882108502013977,25.028821085020137,24.05117891497986,620.3,8.881672101272905,629.1816721012729,611.4183278987271
259,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.13,0.41015776300310647,24.540157763003105,23.719842236996893,612.9,10.877002807343136,623.7770028073431,602.0229971926568
260,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,25.64,0.5558849765970556,26.195884976597057,25.084115023402944,451.2,7.33506049202943,458.5350604920294,443.8649395079706
261,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,22.52,0.1720138015017,22.692013801501698,22.3479861984983,596.3,10.81050540850651,607.1105054085065,585.4894945914934
262,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.68,0.45641430709984704,25.136414307099848,24.22358569290015,579.7,10.369501221592774,590.0695012215929,569.3304987784072
263,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.76,0.34266181114404376,24.102661811144046,23.417338188855958,449.6,9.698374238359266,459.2983742383593,439.90162576164073
264,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,26.06,0.5817154349866908,26.64171543498669,25.478284565013308,511.4,10.807466208615896,522.2074662086159,500.5925337913841
265,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.26,0.38432755252204776,24.64432755252205,23.875672447477953,559.2,10.645821419405612,569.8458214194056,548.5541785805945
266,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,22.68,0.20193840015161527,22.881938400151615,22.478061599848385,620.5,10.177362321788198,630.6773623217882,610.3226376782118
267,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,25.07,0.4078696469954956,25.477869646995497,24.662130353004503,739.9,8.681298550568592,748.5812985505686,731.2187014494314
268,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,25.56,0.6026711057541752,26.162671105754175,24.957328894245823,718.1,7.7853614620219185,725.8853614620219,710.3146385379781
269,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,26.53,1.081706108942784,27.611706108942784,25.44829389105722,471.4,9.718159847368568,481.11815984736853,461.6818401526314
270,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,25.24,0.6964135975163842,25.93641359751638,24.543586402483616,689.0,7.95996600221723,696.9599660022172,681.0400339977828
271,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,22.98,0.2558328270969259,23.235832827096928,22.724167172903073,521.7,8.134438025758639,529.8344380257587,513.5655619742414
272,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.0,0.4361884115843411,24.43618841158434,23.56381158841566,515.2,7.409649851303841,522.6096498513039,507.7903501486962
273,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,27.87,1.0864680138307858,28.956468013830786,26.783531986169216,529.2,8.09667875474307,537.2966787547431,521.103321245257
274,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,22.86,0.23590601442871129,23.09590601442871,22.62409398557129,580.3,11.005331595628363,591.3053315956283,569.2946684043716
275,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,25.48,0.8625409031706719,26.342540903170672,24.61745909682933,562.9,11.730710615026487,574.6307106150265,551.1692893849735
276,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,25.82,0.6655020232824583,26.485502023282457,25.154497976717543,561.8,10.224075454831784,572.0240754548317,551.5759245451682
277,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,25.2,0.7530561865801723,25.95305618658017,24.44694381341983,565.7,10.736658996959338,576.4366589969594,554.9633410030407
278,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,27.68,1.0540961656006254,28.734096165600626,26.625903834399374,679.3,10.712769113573781,690.0127691135738,668.5872308864261
279,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.26,0.23800343405844526,23.498003434058447,23.021996565941556,621.0,9.288598918117492,630.2885989181175,611.7114010818825
280,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.36,0.3462803781482303,24.70628037814823,24.01371962185177,600.3,11.466055091805384,611.7660550918054,588.8339449081946
281,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.36,0.40173750715646134,23.76173750715646,22.958262492843538,583.1,8.905977968235579,592.0059779682356,574.1940220317645
282,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.04,0.40512527550279337,24.445125275502793,23.634874724497205,595.8,12.298443485768196,608.0984434857681,583.5015565142318
283,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,25.48,0.4489236721251457,25.928923672125148,25.031076327874853,760.6,8.924418796563833,769.5244187965639,751.6755812034362
284,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,25.9,0.5764496996427172,26.476449699642714,25.323550300357283,495.1,9.5848911525731,504.68489115257313,485.5151088474269
285,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,27.14,0.9185788645912863,28.058578864591286,26.221421135408715,544.3,9.115520409277368,553.4155204092773,535.1844795907226
286,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.32,0.34626185850022617,23.666261858500228,22.973738141499773,553.3,11.840297931960128,565.14029793196,541.4597020680399
287,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,22.59,0.24965274013080446,22.839652740130806,22.340347259869194,631.3,8.283088826727791,639.5830888267277,623.0169111732722
288,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.3,0.30851299056998477,23.608512990569984,22.991487009430017,436.4,8.246501170698657,444.6465011706986,428.1534988293013
289,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,26.64,0.8230337123099537,27.463033712309954,25.816966287690047,595.9,9.037929888484529,604.9379298884845,586.8620701115154
290,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.68,0.24293120863463566,23.922931208634637,23.437068791365363,564.0,9.940791711950357,573.9407917119504,554.0592082880496
291,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.66,0.254034254129516,23.914034254129515,23.405965745870486,597.3,10.953760072897788,608.2537600728978,586.3462399271021
292,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.81,0.22737027683568026,24.03737027683568,23.582629723164317,793.0,8.629476302455906,801.6294763024559,784.3705236975441
293,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.74,0.48823037536593455,24.228230375365932,23.251769624634065,488.5,8.587074703650842,497.08707470365084,479.91292529634916
294,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.97,0.28331882896859817,24.253318828968595,23.686681171031402,603.2,10.917730280241846,614.1177302802419,592.2822697197582
295,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.68,0.5278395120549649,25.207839512054964,24.152160487945036,679.8,8.551651791670652,688.3516517916706,671.2483482083293
296,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.76,0.43580047520203297,25.195800475202034,24.32419952479797,552.9,7.5466639863258385,560.4466639863258,545.3533360136742
297,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.24,0.36133557288075346,24.601335572880753,23.878664427119244,618.5,10.853152262691253,629.3531522626913,607.6468477373087
298,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,25.48,0.5211453860818077,26.00114538608181,24.95885461391819,435.3,6.39967817985645,441.69967817985645,428.9003218201436
299,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,25.85,0.48190427600378183,26.331904276003783,25.36809572399622,470.1,8.8210335820854,478.92103358208544,461.2789664179146
300,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.27,0.3208471331066607,23.59084713310666,22.94915286689334,367.0,4.878768385518841,371.87876838551887,362.12123161448113
301,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.08,0.496998357872627,24.576998357872625,23.58300164212737,433.8,9.680241755959774,443.4802417559598,424.1197582440402
302,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.4,0.41267472731037363,24.812674727310373,23.987325272689624,662.8,10.850414981882116,673.650414981882,651.9495850181179
303,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.88,0.35894729065948644,24.238947290659485,23.521052709340513,677.6,8.574485996162474,686.1744859961625,669.0255140038375
304,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.48,0.24340919626344001,23.72340919626344,23.23659080373656,779.5,9.675224872978875,789.1752248729789,769.8247751270211
305,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.36,0.2805489917390448,24.640548991739045,24.079451008260953,755.8,7.201070683068331,763.0010706830683,748.5989293169316
306,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,27.94,0.8803554261359293,28.82035542613593,27.059644573864073,721.3,9.618739927632623,730.9187399276326,711.6812600723673
307,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,28.63,1.2921031272512367,29.922103127251237,27.33789687274876,623.4,9.170919661031297,632.5709196610313,614.2290803389686
308,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.42,0.24670887635850866,23.66670887635851,23.173291123641494,508.4,9.699469332440636,518.0994693324407,498.70053066755935
309,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.26,0.4428820303886685,24.702882030388672,23.81711796961133,573.5,10.399010563605716,583.8990105636058,563.1009894363942
310,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.66,0.5279408720749411,25.18794087207494,24.13205912792506,575.2,8.823695220092166,584.0236952200922,566.3763047799079
311,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.48,0.39425921068517256,23.874259210685175,23.085740789314826,388.7,6.12547266006493,394.8254726600649,382.57452733993506
312,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.8,0.34010472913844797,24.14010472913845,23.45989527086155,469.3,11.525586990335437,480.82558699033547,457.77441300966456
313,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.9,0.5186982037807552,25.418698203780753,24.381301796219244,615.3,9.286851726196272,624.5868517261962,606.0131482738037
314,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,27.18,0.931182546426107,28.111182546426107,26.248817453573892,531.3,7.012911140489807,538.3129111404897,524.2870888595102
315,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.6,0.42412212778747793,25.02412212778748,24.175877872212524,662.1,9.959164660578326,672.0591646605784,652.1408353394216
316,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,22.98,0.3375609290398528,23.317560929039853,22.642439070960148,513.2,6.084238563685749,519.2842385636858,507.1157614363143
317,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,26.14,0.61218425686974,26.75218425686974,25.52781574313026,411.8,9.55821047139282,421.35821047139285,402.24178952860717
318,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,25.42,0.6737737663380178,26.09377376633802,24.746226233661982,538.5,8.079798946687148,546.5797989466871,530.4202010533129
319,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.78,0.37581102514337184,24.15581102514337,23.40418897485663,634.4,8.901901395379369,643.3019013953793,625.4980986046206
320,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.0,0.21506384787981236,23.21506384787981,22.78493615212019,595.8,9.7086033857824,605.5086033857824,586.0913966142175
321,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,22.36,0.18302284345154596,22.543022843451546,22.176977156548453,654.4,8.154370670278295,662.5543706702782,646.2456293297217
322,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.91,0.447752906017403,25.357752906017403,24.462247093982597,772.0,8.0558257031288,780.0558257031288,763.9441742968712
323,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.52,0.4274750133507121,23.94747501335071,23.092524986649288,502.4,8.52060848397019,510.92060848397017,493.8793915160298
324,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.64,0.36663210959826303,24.006632109598264,23.273367890401737,749.9,9.147872619541308,759.0478726195413,740.7521273804587
325,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.14,0.23726131072343556,23.377261310723437,22.902738689276564,447.9,9.500986117539245,457.4009861175392,438.39901388246074
326,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.25,0.3542009191461208,24.60420091914612,23.89579908085388,517.5,9.596788765564611,527.0967887655646,507.9032112344354
327,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.77,0.36628581248467723,24.136285812484676,23.403714187515323,414.6,8.356676267658456,422.95667626765845,406.2433237323416
328,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,25.04,0.4440637206340754,25.484063720634076,24.595936279365922,470.4,7.7527020240015085,478.1527020240015,462.64729797599847
329,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.28,0.3608627351297134,24.640862735129716,23.919137264870287,518.1,9.657283416305159,527.7572834163052,508.44271658369485
330,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,25.91,0.6932984529240735,26.603298452924072,25.216701547075928,588.3,10.304798958459418,598.6047989584594,577.9952010415406
331,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,27.11,0.9268414703644104,28.03684147036441,26.183158529635588,645.0,11.346857432611834,656.3468574326118,633.6531425673882
332,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,25.83,0.8252044254153668,26.655204425415366,25.00479557458463,491.5,6.585099369324205,498.0850993693242,484.9149006306758
333,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.52,0.25463545233914786,23.774635452339147,23.26536454766085,649.2,11.656112303985974,660.856112303986,637.543887696014
334,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.18,0.29123383986379925,23.4712338398638,22.8887661601362,717.3,10.332774830856179,727.6327748308561,706.9672251691438
335,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.02,0.21534228155230017,23.2353422815523,22.8046577184477,642.3,9.421095228984372,651.7210952289844,632.8789047710155
336,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.13,0.3872892147721412,24.51728921477214,23.742710785227857,631.1,11.042637717305663,642.1426377173057,620.0573622826944
337,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,26.95,0.703560231253163,27.653560231253163,26.246439768746836,508.9,9.288129112770122,518.1881291127701,499.6118708872299
338,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,25.88,0.5699429314020528,26.449942931402052,25.310057068597946,483.2,9.017011238590241,492.2170112385902,474.1829887614098
339,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.33,0.25945262383017087,23.58945262383017,23.070547376169827,672.4,11.08596926436058,683.4859692643605,661.3140307356394
340,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,22.98,0.24065612984149812,23.220656129841498,22.739343870158503,597.8,11.22571455712144,609.0257145571214,586.5742854428785
341,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.6,0.3422193903157823,24.942219390315785,24.257780609684218,560.4,9.149775574719962,569.5497755747199,551.2502244252801
342,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,25.38,0.6850647839457575,26.065064783945758,24.69493521605424,573.5,9.83846247603969,583.3384624760397,563.6615375239603
343,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,26.06,0.5776360386288679,26.637636038628866,25.48236396137113,601.0,10.38399474510585,611.3839947451058,590.6160052548942
344,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.44,0.41727024192378676,24.85727024192379,24.022729758076213,667.3,9.077705495850921,676.3777054958509,658.222294504149
345,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,26.92,1.33624958010011,28.25624958010011,25.583750419899893,665.5,9.309107492403767,674.8091074924038,656.1908925075962
346,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,22.65,0.1760382001338475,22.826038200133848,22.47396179986615,584.6,9.894085504128109,594.4940855041282,574.7059144958719
347,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.96,0.5338239889085344,25.493823988908535,24.426176011091467,480.7,9.50474618598098,490.204746185981,471.195253814019
348,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.61,0.6694428723684908,25.27944287236849,23.940557127631507,467.0,9.571830978271866,476.57183097827186,457.42816902172814
349,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,25.14,0.6322178414904129,25.772217841490413,24.50778215850959,664.9,8.706596570581542,673.6065965705815,656.1934034294185
350,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,22.02,0.1061231028749847,22.126123102874985,21.913876897125014,481.6,10.474079576727302,492.07407957672734,471.1259204232727
351,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,25.47,0.5653920025654898,26.035392002565487,24.90460799743451,561.9,8.893491963475828,570.7934919634758,553.0065080365241
352,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.11,0.31644600805501016,24.42644600805501,23.79355399194499,550.7,11.332817260565713,562.0328172605657,539.3671827394344
353,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,23.64,0.3166557143207458,23.956655714320746,23.323344285679255,408.3,6.907836034472712,415.20783603447273,401.3921639655273
354,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,24.5,0.4084648334886047,24.908464833488605,24.091535166511395,686.7,9.962460136599589,696.6624601365996,676.7375398634005
355,19.128,0.015495029906639674,19.14349502990664,19.11250497009336,19.0832,0.012635401170270236,19.095835401170273,19.07056459882973,26.83,0.986187232705149,27.816187232705147,25.84381276729485,650.2,9.30832763076159,659.5083276307616,640.8916723692384
